row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
358598,2025-08-22 18:33:28,20MICRONS.NS,411.0,,,,,,86400.0,2.0,233.0,232.65,241.7,1.25,0.54,1753315200.0,0.0718,,0.752,144459.0,144459.0,286185.0,,,,,221.36845,0.0,0.0,9580299264.0,14550742.0,35286500.0,0.54386,0.00016000001,35327500.0,121.679,1.9260514,-0.056,17.4,,-0.3146608,1.25,1753315200.0,NSI,EQUITY,312982016.0,8.87,1158744064.0,1648262016.0,115400.0,115400.0,8279352832.0,158.2,342.0,0.89078945,236.8394,,,9294399488.0,37.974,263.448,-0.055,0.072,0.47068,0.12467,0.10824,0.06603,232.33,233.0,232.65,241.7,232.33,13.468966,,20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,234.36,,,,,,none,,0.87,3.4,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,8,1
358599,2025-08-22 18:33:28,21STCENMGM.NS,10.0,,,,,,86400.0,2.0,56.84,56.0,57.45,2.5,4.15,1721952000.0,0.21280001,,0.595,2153.0,2153.0,7199.0,,,,,75.0715,0.0,0.0,589188992.0,3017070.0,10500000.0,0.6443,0.0,10529600.0,48.584,1.1526428,-0.905,-9.33,,-0.48020118,2.5,1721952000.0,NSI,EQUITY,7631000.0,0.727,-51900248.0,0.0,3635.0,3635.0,589657600.0,55.0,141.4,7.7129836,59.912,,,76450000.0,,7.277,-0.906,-0.969,-0.31516,-0.67888,0.69624,-1.28099,56.84,56.84,56.0,57.45,56.84,,,21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,56.0,,,,,,none,,-1.48,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),2,2
358600,2025-08-22 18:33:28,360ONE.NS,1207.0,,,,,,86400.0,2.0,1074.9,1070.2,1088.4,12.0,1.11,1745884800.0,0.32029998,3.4,0.376,742688.0,742688.0,1399234.0,,,,,1060.751,8.5,0.007858728,530712821760.0,253173411.0,404583008.0,0.16274999,0.60613996,405032000.0,180.591,5.9670744,0.168,26.5,31.77,-0.0030876994,6.0,1745884800.0,NSI,EQUITY,10915800064.0,27.455,23577925632.0,111601999872.0,617349.0,617349.0,436462485504.0,790.5,1318.0,11.704891,1130.657,,,37288898560.0,157.962,97.27,0.073,0.048,0.72409,0.6323,0.61460996,0.28326,1081.6,1074.9,1070.2,1088.4,1081.6,40.66415,33.91879,360ONE.NS,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1077.6,1515.0,1150.0,1318.1818,1275.0,1.63636,buy,11.0,-0.37,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,8,6
358601,2025-08-22 18:33:28,3IINFOLTD.NS,4552.0,,,,,,86400.0,2.0,22.87,22.73,24.24,,,1309996800.0,0.0,3.81,0.284,584596.0,584596.0,456378.0,,,,,25.51,0.0,0.0,3911353344.0,150554266.0,169627008.0,0.14523,0.0037599998,169776992.0,18.139,1.3054744,,2.45,,-0.35504794,15.0,1309996800.0,NSI,EQUITY,596499968.0,3.523,311275008.0,635100032.0,187553.0,187553.0,4016767488.0,20.22,38.17,0.5605626,24.0336,,,7165599744.0,20.695,42.418,,-0.051,0.102060005,0.04344,-0.01911,0.058319997,22.87,22.87,22.73,24.24,22.87,9.665306,,3IINFOLTD.NS,3I INFOTECH LIMITED,3i Infotech Limited,Information Technology Services,Technology,23.68,,,,,,none,,3.54,2.6,Hold,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),10,9
358602,2025-08-22 18:33:28,3MINDIA.NS,1213.0,,,,,,86400.0,2.0,31050.0,30425.0,31050.0,160.0,0.52,1753401600.0,0.0,,0.112,3867.0,3867.0,5895.0,,,,,29670.95,0.0,0.0,339476611072.0,2649544.0,11265100.0,0.7648,0.09752,11277000.0,1639.135,18.637878,0.131,441.51,,-0.117384315,160.0,1753401600.0,NSI,EQUITY,9327792128.0,828.028,7994844672.0,995353024.0,6785.0,6785.0,344148803584.0,25718.15,37133.75,7.4897118,29997.2,,,45949538304.0,5.39,4078.937,0.131,0.143,0.40228,0.17399,0.18944,0.10808,30875.0,31050.0,30425.0,31050.0,30875.0,69.19435,47.94413,3MINDIA.NS,3M INDIA LIMITED,3M India Limited,Conglomerates,Industrials,30550.0,33500.0,33500.0,33500.0,33500.0,,none,1.0,-1.05,2.5,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,12,7
358603,2025-08-22 18:33:28,3PLAND.NS,,,,,,,86400.0,2.0,47.5,46.15,48.99,,,,,,,10138.0,10138.0,22259.0,,,,,49.1113,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,44273.0,44273.0,,34.05,82.06,,49.2304,,,,,,,,,,,,47.24,47.5,46.15,48.99,47.24,,,3PLAND.NS,3P LAND HOLDINGS LIMITED,3P Land Holdings Ltd,Unknown,Unknown,,,,,,,,,,2.6,Hold,Hold,High Beta (more volatile),,,,,3,3
358604,2025-08-22 18:33:28,5PAISA.NS,539.0,,,,,,86400.0,2.0,373.0,366.0,373.85,,,,0.0,,0.22,12264.0,12264.0,35343.0,,,,,404.86975,0.0,0.0,467393120.0,12198025.0,31239300.0,0.57354,0.21058,31306200.0,193.087,1.9110556,-0.425,19.09,15.5,-0.29023373,,,NSI,EQUITY,13366070272.0,428.233,,2174159872.0,14318.0,14318.0,11551987712.0,311.65,607.05,3.7094784,393.427,,,3114181120.0,36.017,99.793,-0.422,-0.259,1.0,0.0,0.21983999,0.19168,373.55,373.0,366.0,373.85,373.55,19.329493,23.806452,5PAISA.NS,5PAISA CAPITAL LIMITED,5paisa Capital Limited,Capital Markets,Financial Services,369.0,,,,,,none,,-1.22,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),13,12
358605,2025-08-22 18:33:28,63MOONS.NS,,,,,,,86400.0,2.0,976.0,956.7,994.8,2.0,0.2,1726790400.0,0.3856,5.9,0.715,183654.0,183654.0,322428.0,,,,,824.0345,0.0,0.0,24460957696.0,17511324.0,46078500.0,0.57987,0.00404,46209700.0,742.146,1.2938155,,5.2,,1.9087672,2.0,1726790400.0,NSI,EQUITY,20841580544.0,453.446,-2297157632.0,28480000.0,153135.0,153135.0,44244578304.0,324.9,1130.0,67.39032,993.566,,,656542016.0,0.083,14.267,,-0.214,-0.95168,0.0,-2.05535,-0.32753,980.4,976.0,956.7,994.8,980.4,184.65385,,63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,Software - Application,Technology,960.2,,,,,,none,,-2.06,2.2,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Buy,Trading near its 52-week high (bullish momentum),13,8
358606,2025-08-22 18:33:28,A2ZINFRA.NS,,,,,,,86400.0,2.0,18.0,18.0,18.79,,,1316649600.0,0.0,,0.354,222933.0,222933.0,306311.0,,,,,18.4967,0.0,0.0,4057786112.0,118821456.0,176120000.0,0.37055,0.0,177380000.0,2.589,7.168791,42.034,0.55,,-0.083290994,2.0,1316649600.0,NSI,EQUITY,51504000.0,0.275,116803504.0,916225024.0,207283.0,207283.0,3308616960.0,12.35,26.8,0.9614277,20.026,,,3441358080.0,344.75,18.383,,0.095,0.10394,0.033940002,0.060650002,0.028199999,18.05,18.0,18.0,18.79,18.05,33.745453,,A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,Engineering & Construction,Industrials,18.56,,,,,,none,,2.83,2.6,Hold,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,11,9
358607,2025-08-22 18:33:28,AAATECH.NS,,,,,,,86400.0,2.0,82.39,80.3,83.49,1.5,1.83,1756339200.0,0.18180001,,0.18,21582.0,21582.0,31186.0,,,,,90.49305,0.0,0.0,813432320.0,3112027.0,12826800.0,0.72819,0.0,12826800.0,24.101,3.3500683,0.007,2.75,,-0.34724325,1.5,1756339200.0,NSI,EQUITY,228239008.0,17.925,34494248.0,0.0,15300.0,15300.0,1035635776.0,66.0,160.85,3.963701,85.7284,,,261280000.0,,20.44,0.016,0.188,0.63351,0.13202,0.1612,0.13456,81.81,82.39,80.3,83.49,81.81,29.359999,,AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,Information Technology Services,Technology,80.74,,,,,,none,,-1.31,3.3,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,Trading near its 52-week low (bearish momentum),6,5
