row_insert_order,PreviousDayDate,Symbol_Input,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,totalCash,totalCashPerShare,ebitda,totalDebt,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,trailingPE,forwardPE,symbol,shortName,longName,industry,sector,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,Today_Growth,Calculated_Score,Score_Recommendation,Conservative_Invs_Recom,Conservative_Invs_Reson,Growth_Invs_Recom,Growth_Invs_Reson,Momentum_Invs_Recom,Momentum_Invs_Reson,sector_rank,industry_rank
311698,2025-07-18 18:40:57,20MICRONS.NS,,,,,,,86400.0,2.0,256.88,251.0,273.0,1.25,0.54,1753315200.0,0.070700005,,0.638,1441451.0,1441451.0,137873.0,0.094510004,0.15856,-568806720.0,317862016.0,226.04395,1.25,0.0049017686,9458950144.0,14561857.0,35286500.0,0.54386,0.00016000001,35378100.0,121.679,2.1777792,0.116,17.67,,0.036607385,1.25,1753315200.0,NSI,EQUITY,403513984.0,11.427,1168779008.0,1648262016.0,119812.0,119812.0,9374842880.0,158.2,348.0,1.0270591,227.282,0.837,1.711,9127852032.0,37.974,258.721,0.114,0.071,0.46715,0.12805,0.10564999,0.06834,255.01,256.88,251.0,273.0,255.01,14.996604,,20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,Other Industrial Metals & Mining,Basic Materials,264.99,,,,,,none,,3.91,3.7,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),,,Hold,No strong momentum,3,1
311699,2025-07-18 18:40:57,21STCENMGM.NS,,,,,,,86400.0,2.0,59.17,58.34,60.35,2.5,4.25,1721952000.0,0.21280001,,0.579,7627.0,7627.0,6438.0,0.21656,0.23663001,246994368.0,51478000.0,82.30145,0.0,0.0,609533952.0,3017461.0,10500000.0,0.6443,0.0,11155400.0,48.578,1.2293631,,11.75,,-0.26707768,2.5,1721952000.0,NSI,EQUITY,7631000.0,0.727,195448992.0,0.0,10274.0,10274.0,666200512.0,56.43,141.4,0.5901758,66.1114,1.474,5.396,1128817024.0,,107.505,,,0.19805999,0.17313999,1.1896601,0.1093,59.17,59.17,58.34,60.35,59.17,5.0825534,,21STCENMGM.NS,21ST CENTURY MGMT SERVICE,Twentyfirst Century Management Services Limited,Capital Markets,Financial Services,59.72,,,,,,none,,0.93,3.8,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,Trading near its 52-week low (bearish momentum),2,2
311700,2025-07-18 18:40:57,360ONE.NS,,,,,,,86400.0,2.0,1214.0,1184.0,1227.0,12.0,1.0,1745884800.0,0.2301,3.42,0.321,1678715.0,1678715.0,1149486.0,0.083179995,0.19312,11827112960.0,-24108699648.0,1054.9645,6.0,0.004976775,568001560576.0,235766370.0,404239008.0,0.17086,0.62231,421756992.0,180.591,6.657031,0.03,26.52,31.77,0.21152174,6.0,1745884800.0,NSI,EQUITY,10915800064.0,27.902,23920001024.0,111601999872.0,864336.0,864336.0,507036237824.0,790.5,1318.0,13.761742,1083.006,0.515,2.764,36843900928.0,157.962,98.487,-0.052,-0.119,0.73637,0.64922994,0.58856,0.27557,1205.6,1214.0,1184.0,1227.0,1205.6,45.33182,37.84073,360ONE.NS,360 ONE WAM LIMITED,360 One Wam Limited,Asset Management,Financial Services,1202.2,1450.0,1090.0,1201.8,1161.5,,none,10.0,-0.28,2.9,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Highly Profitable with margins > 20%,Buy,Trading near its 52-week high (bullish momentum),8,5
311701,2025-07-18 18:40:57,3IINFOLTD.NS,,,,,,,86400.0,2.0,25.73,25.05,25.83,,,1309996800.0,0.0,3.81,0.203,576279.0,576279.0,586011.0,-0.00691,0.08445,175612496.0,442000000.0,26.2327,0.0,0.0,4271643392.0,148476156.0,169627008.0,0.14615,0.0057800002,174240992.0,18.139,1.3870665,,1.49,,-0.37997365,15.0,1309996800.0,NSI,EQUITY,596499968.0,3.526,209400000.0,635100032.0,421731.0,421731.0,4383903232.0,20.22,39.18,0.6040431,24.7568,0.806,1.181,7257600000.0,20.695,42.944,,-0.051,0.10775,0.02885,0.02027,0.034930002,25.63,25.73,25.05,25.83,25.63,16.885906,,3IINFOLTD.NS,3I INFOTECH LIMITED,3i Infotech Limited,Information Technology Services,Technology,25.16,,,,,,none,,-1.83,2.2,Buy,Hold,Low Beta (less volatile than the market)- Price-to-Book ratio (<2) indicates potential for growth,,,Hold,No strong momentum,13,12
311702,2025-07-18 18:40:57,3MINDIA.NS,,,,,,,86400.0,2.0,30100.0,29715.0,30135.0,160.0,0.56,1753315200.0,0.3786,,0.187,3383.0,3383.0,4003.0,0.14257,0.23843001,2339136768.0,3551044096.0,30177.938,160.0,0.0053333333,312706957312.0,2649800.0,11265100.0,0.7648,0.09689,11277300.0,1638.977,18.243086,-0.587,423.0,,-0.23424119,160.0,1720137600.0,NSI,EQUITY,9373838336.0,832.035,7696034816.0,995353024.0,4531.0,4531.0,336826499072.0,25718.15,40642.95,7.5767007,29268.7,1.656,2.34,44455563264.0,5.39,3946.273,-0.587,0.095,0.40403,0.17312,0.17778999,0.10709,30000.0,30100.0,29715.0,30135.0,30000.0,70.68558,46.92404,3MINDIA.NS,3M INDIA LIMITED,3M India Limited,Conglomerates,Industrials,29900.0,33500.0,33500.0,33500.0,33500.0,,none,1.0,-0.33,2.2,Buy,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),,,Hold,No strong momentum,18,8
311703,2025-07-18 18:40:57,3PLAND.NS,,,,,,,86400.0,2.0,47.5,47.5,48.9,,,,,,,4254.0,4254.0,15398.0,,,,,47.8452,,,,,,,,,,,,,,,,,NSI,EQUITY,,,,,6859.0,6859.0,,33.4,82.06,,49.103,,,,,,,,,,,,48.44,47.5,47.5,48.9,48.44,,,3PLAND.NS,3P LAND HOLDINGS LIMITED,3P Land Holdings Ltd,Unknown,Unknown,,,,,,,,,,2.6,Hold,Hold,High Beta (more volatile),,,,,2,2
311704,2025-07-18 18:40:57,5PAISA.NS,,,,,,,86400.0,2.0,398.3,395.0,403.65,,,,0.0,,0.567,18733.0,18733.0,42498.0,0.03674,0.11934,,979350016.0,423.5635,0.0,0.0,1703966976.0,12199343.0,31233300.0,0.57365,0.21043,32918600.0,193.087,2.050112,0.743,19.1,15.5,-0.20027888,,,NSI,EQUITY,13366070272.0,427.54,,2174159872.0,78938.0,78938.0,13030828032.0,311.65,607.05,3.877702,400.643,5.469,5.488,3360451072.0,36.017,107.66,0.817,-0.381,1.0,0.0,0.20343,0.20305,400.3,398.3,395.0,403.65,400.3,20.72513,25.53871,5PAISA.NS,5PAISA CAPITAL LIMITED,5paisa Capital Limited,Capital Markets,Financial Services,395.85,,,,,,none,,-1.11,2.1,Buy,Hold,Low Beta (less volatile than the market),Hold,Highly Profitable with margins > 20%,Hold,No strong momentum,13,10
311705,2025-07-18 18:40:57,63MOONS.NS,,,,,,,86400.0,2.0,1062.0,1023.7,1074.0,2.0,0.2,1726790400.0,0.1258,5.9,0.564,183428.0,183428.0,347695.0,-0.04565,-0.0163,-812968512.0,-1427827968.0,756.099,1.2,0.0011348592,25476724736.0,16539256.0,46078500.0,0.58012,0.0036000002,46407800.0,742.146,1.4057882,0.371,-8.88,,2.1638865,2.0,1726790400.0,NSI,EQUITY,20841580544.0,453.016,-2351589120.0,28480000.0,467150.0,467150.0,48073699328.0,316.0,1130.0,102.67683,882.407,9.548,10.821,468204000.0,0.083,10.163,0.374,-0.637,-1.56506,0.0,-5.0412297,-0.70846003,1057.4,1062.0,1023.7,1074.0,1057.4,,,63MOONS.NS,63 MOONS TECHNOLOGIES LTD,63 moons technologies limited,Software - Application,Technology,1043.3,,,,,,none,,-1.33,4.1,Underperform,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%)- Price-to-Book ratio (<2) indicates potential for growth,,,Buy,Trading near its 52-week high (bullish momentum),2,1
311706,2025-07-18 18:40:57,A2ZINFRA.NS,,,,,,,86400.0,2.0,20.35,20.25,21.76,,,1316649600.0,0.0,,0.091,667747.0,667747.0,290081.0,0.0039399997,0.04361,380968256.0,542142976.0,18.1092,0.0,0.0,4058217216.0,110738307.0,176120000.0,0.37055,0.0,176211008.0,2.589,8.40479,,0.51,,-0.0049505234,2.0,1316649600.0,NSI,EQUITY,51504000.0,0.295,86530000.0,916225024.0,201494.0,201494.0,3832371200.0,12.35,26.8,1.1396793,17.7368,0.258,0.774,3362674944.0,344.75,19.112,,-0.075,0.106350005,0.025729999,0.08651,0.02668,20.73,20.35,20.25,21.76,20.73,42.666668,,A2ZINFRA.NS,A2Z INFRA ENGINEERING LTD,A2Z Infra Engineering Limited,Engineering & Construction,Industrials,21.76,,,,,,none,,4.97,1.4,Strong Buy,Hold,Low Beta (less volatile than the market),,,Hold,No strong momentum,25,20
311707,2025-07-18 18:40:57,AAATECH.NS,,,,,,,86400.0,2.0,96.6,92.25,96.6,0.5,0.6,1725580800.0,0.1825,,0.225,58578.0,58578.0,32383.0,0.063200004,0.119440004,13899500.0,16553000.0,95.5227,1.5,0.01574142,831774912.0,2928595.0,12826800.0,0.72819,0.0,12974800.0,24.101,3.9330318,8.061,2.74,,-0.24728036,0.5,1725580800.0,NSI,EQUITY,228239008.0,17.845,35988000.0,0.0,12656.0,12656.0,1215852416.0,66.0,160.85,4.776384,84.5888,17.827,18.112,254555008.0,,19.87,9.243,0.125,0.64717,0.14138,0.085930005,0.1379,95.29,96.6,92.25,96.6,95.29,34.59489,,AAATECH.NS,AAA TECHNOLOGIES LIMITED,AAA Technologies Limited,Information Technology Services,Technology,94.79,,,,,,none,,-0.52,3.2,Hold,Buy,Low Beta (less volatile than the market)- Pays a good dividend (>3%),Hold,Strong Revenue Growth (>10%),Hold,No strong momentum,7,6
